gene_symbol,wilcoxon_score,log2fc,pval,pval_adj
LRRC17,5.3525314,4.6319633,8.673224880848264e-08,5.163816487430145e-07
NECAB1,5.3486896,5.053564,8.859336091039942e-08,5.270400960281925e-07
SRGAP2C,5.346445,0.9237668,8.969838687324407e-08,5.331871525194255e-07
LINC00704,5.339153,5.9137607,9.338199243797286e-08,5.545290156097957e-07
SPOCD1,5.3190026,3.3189466,1.043375596499099e-07,6.183513376660894e-07
COL7A1,5.308758,2.4894385,1.1037487822783713e-07,6.532197958495782e-07
EPC2,5.30864,0.5502202,1.1044609362655984e-07,6.535111844375132e-07
EYA2,5.301245,1.0645076,1.1501538035837332e-07,6.797360970374704e-07
MXRA7,5.2890806,1.2025896,1.2293258786556292e-07,7.247976670646009e-07
TYRO3,5.288907,1.2303405,1.2304944941717513e-07,7.253428389216629e-07
ABCC1,5.277177,0.76379657,1.311892085516253e-07,7.7225276932597e-07
HOMER1,5.274552,0.6128554,1.330809306225733e-07,7.830784306750391e-07
HSPA4L,5.2703443,1.3829789,1.361680044649041e-07,8.006097047172225e-07
CCSAP,5.2690997,0.6871333,1.3709457592616093e-07,8.055796494095934e-07
CCDC102A,5.2627044,1.221714,1.4195188686412812e-07,8.331337252528862e-07
RP11-138A9.2,5.2622237,0.5033067,1.423235133979699e-07,8.351499948414918e-07
SLC6A14,5.2603245,0.92054147,1.4380145887014848e-07,8.433232300958826e-07
ARHGAP11B,5.2591867,1.0709422,1.4469373094543272e-07,8.483886220076022e-07
UBE3D,5.2515903,0.7589586,1.507916955202129e-07,8.832721597522637e-07
STX1A,5.250256,0.8865512,1.5188809146266306e-07,8.893439589325247e-07
DZIP1L,5.248689,3.2396972,1.5318546570702647e-07,8.964108348488522e-07
FAM171B,5.231471,1.1235564,1.6816649237990996e-07,9.804106505748752e-07
GTSE1,5.2313867,0.9194903,1.682432608896039e-07,9.806659235504005e-07
TRIM65,5.2244163,0.7119142,1.7470558962262186e-07,1.0171375163989459e-06
ZNF618,5.22414,0.5819955,1.7496640201368565e-07,1.0184565448459115e-06
TBX19,5.2232375,2.2723198,1.7582150069306894e-07,1.0230334011951112e-06
AC009299.3,5.221203,1.1488688,1.7776456493458782e-07,1.0337324093878544e-06
DOCK4,5.2192473,1.6666387,1.7965150998739408e-07,1.0436847101319242e-06
RGS20,5.2163386,2.7088647,1.824943666205316e-07,1.0589588217658598e-06
COPZ2,5.209726,2.7989068,1.8911972079105363e-07,1.0956930355183939e-06
CFH,5.2059636,3.02427,1.9299270215893034e-07,1.1174784836010665e-06
CDK18,5.1996703,0.8564193,1.996424307684145e-07,1.1548576642095853e-06
HSD17B11,5.193372,0.9391486,2.0651902648914606e-07,1.193243337466339e-06
AC016831.7,5.187447,1.228724,2.13196757213324e-07,1.2306307866868107e-06
CCDC77,5.177575,0.9707108,2.247884711323188e-07,1.2957804599025273e-06
HOXA3,5.175428,1.8583554,2.2738916389492155e-07,1.3100100775213528e-06
GNG2,5.1383896,3.1910062,2.7710268741414037e-07,1.5878000009413444e-06
HAUS8,5.1342716,0.5049658,2.8323846196857933e-07,1.6217079125191162e-06
RP11-469H8.6,5.1324315,1.5447932,2.8602293964570294e-07,1.6370202241550886e-06
PLEKHG4B,5.1225724,0.60007757,3.0139519491360256e-07,1.7226803787708853e-06
TNS1,5.1199727,1.379356,3.055795708651156e-07,1.7452549712893743e-06
PRKCE,5.118398,0.73156774,3.0814127813546046e-07,1.758872071952706e-06
HSPBAP1,5.11097,0.58334607,3.2050848140877063e-07,1.8277097579069769e-06
RP11-395G23.3,5.1060495,2.695204,3.2896319868759616e-07,1.8730491739904819e-06
DDX28,5.1047053,0.7910618,3.31310623067319e-07,1.886053753716369e-06
HIST1H1A,5.101955,1.6475245,3.36163055824103e-07,1.9133108994674684e-06
CENPA,5.101165,0.62157756,3.3756918460330327e-07,1.9209463283846923e-06
NR1D1,5.0863266,0.6551488,3.650650481009627e-07,2.073840098430631e-06
RP11-662G23.1,5.085667,6.095597,3.663359574787714e-07,2.0806622776917495e-06
KCNC4,5.085289,2.3278284,3.6706693251366053e-07,2.0844157953454295e-06
FRMD5,5.084154,5.5066214,3.6926831364403514e-07,2.0961158399347264e-06
FANCA,5.0760765,0.7239018,3.8530796847940407e-07,2.1825798869876397e-06
UNC13D,5.066749,0.6311027,4.0466659784376316e-07,2.2865739174626778e-06
CPNE2,5.0641446,0.9625752,4.102380873688713e-07,2.31717497183485e-06
NUF2,5.0438643,0.61757153,4.5622272548295016e-07,2.569104222875863e-06
HSPB8,5.0255985,0.67739594,5.018653319815957e-07,2.8165273529272903e-06
ABHD17B,5.0249643,0.79250866,5.03525896721658e-07,2.8253133586006906e-06
KDM2B,5.021565,0.5709376,5.125221423787637e-07,2.874164628319084e-06
GID4,5.0131245,0.5708428,5.355323267968427e-07,2.9998083407404904e-06
RP11-474G23.3,5.0130196,1.78666,5.358242050173796e-07,3.0008779596499806e-06
RADIL,5.0113864,1.7703943,5.403931066413673e-07,3.025896090351747e-06
VCAM1,5.0045514,3.7859223,5.599232113965799e-07,3.1323042040365965e-06
SHOX2,5.0006123,2.468425,5.714854604010934e-07,3.194581160764375e-06
CNTNAP3,4.9953594,5.7078934,5.872629238923712e-07,3.2796935604980978e-06
SNAI1,4.9941707,1.1262022,5.908908260834304e-07,3.2993346351058472e-06
STX2,4.9822974,1.3682851,6.283368908321393e-07,3.500532279391418e-06
KRT80,4.978632,0.6975275,6.403521340027511e-07,3.5647987268870624e-06
ENTHD2,4.9684615,0.6601268,6.748624921311815e-07,3.7519982196216187e-06
FAM64A,4.9662147,1.1702808,6.827243413996424e-07,3.7949977272079953e-06
PAPD7,4.9652815,0.64680576,6.860147986383185e-07,3.8118628308564985e-06
CCL5,4.9641542,1.5090882,6.900107800945688e-07,3.831918289979794e-06
L1CAM,4.9603915,4.8327713,7.035118607104392e-07,3.904707514374368e-06
FAM109B,4.9509726,0.53127885,7.384359143568614e-07,4.091672575768274e-06
CACHD1,4.9423966,3.6828947,7.716804492386473e-07,4.269515220917882e-06
RASSF4,4.9285626,1.6900675,8.283669044494905e-07,4.573785175486853e-06
FBXO31,4.911577,0.54102075,9.034660302034362e-07,4.967225494829654e-06
KIF2C,4.910762,0.8669191,9.072314253013274e-07,4.985162071425682e-06
MEF2C,4.9087067,3.4761274,9.167887913775074e-07,5.036748177019111e-06
TAF1C,4.8996735,0.66962403,9.599601888979906e-07,5.270032551053168e-06
SEMA7A,4.8844056,4.4316983,1.0374120138453133e-06,5.679501271895176e-06
RP11-19E11.1,4.883248,1.5953903,1.0435253089863217e-06,5.70981560767212e-06
MCM3AP-AS1,4.8808556,0.6294598,1.0562667757516342e-06,5.777406189003558e-06
ZNF579,4.879419,0.5323989,1.063988901558168e-06,5.817503127993565e-06
HPS6,4.8762827,0.57941604,1.081037674692318e-06,5.906375079313981e-06
TMEM256-PLSCR3,4.8637958,0.7663556,1.1515569765266202e-06,6.278973699443609e-06
STK10,4.862418,1.1250095,1.1596037221846712e-06,6.321690038818633e-06
DOCK10,4.855136,2.4115946,1.203043340560695e-06,6.548899239269708e-06
LRRC20,4.853265,1.0141152,1.2144546996398443e-06,6.607389127976485e-06
AKT3,4.8495812,3.8729317,1.237223886197074e-06,6.7251147729977345e-06
CHI3L2,4.837539,1.1477089,1.3145636343162274e-06,7.137677235048281e-06
DYRK3,4.834597,0.70004356,1.3341546521503813e-06,7.240084006641228e-06
MICAL2,4.8320336,0.6002425,1.3514552878633426e-06,7.3326314003724026e-06
AIM2,4.831642,2.9483833,1.3541132620075402e-06,7.345712391766136e-06
FAM83B,4.830009,3.1639433,1.3652686599037221e-06,7.403526001261603e-06
TAF5,4.8277826,0.8021759,1.380616644335284e-06,7.479933434041727e-06
E2F5,4.8086886,0.9899635,1.5192379758253445e-06,8.202560874380782e-06
GPR161,4.8000383,1.8667963,1.5863513611075503e-06,8.554041534242074e-06
APOC1,4.7991133,1.2871085,1.593697214056006e-06,8.59209415512733e-06
COL5A3,4.789932,8.440074,1.6683818392935622e-06,8.984965989443123e-06
TNNI2,4.7862635,4.5118546,1.699149011204434e-06,9.142381026084226e-06
TNFRSF10D,4.783475,3.105805,1.7229047831463706e-06,9.266846584169869e-06
SGTB,4.778314,1.3510976,1.7677116396177837e-06,9.49410588525209e-06
FBXL13,4.7760544,1.8483382,1.7876804634088188e-06,9.596155121598557e-06
LRRK1,4.7728105,0.91757476,1.8167254528801294e-06,9.743271625267837e-06
CPM,4.764511,1.9129142,1.8931222811091349e-06,1.0142018880039263e-05
NGEF,4.7601504,0.9425878,1.9344892464523732e-06,1.0356141904301263e-05
RFTN1,4.760114,1.2942861,1.9348322832675315e-06,1.0356141904301263e-05
CA13,4.7593093,0.6759355,1.9425660795307645e-06,1.0393794717057445e-05
HPDL,4.7546163,1.8008964,1.9882374772916476e-06,1.0634334396890188e-05
FAM219A,4.754146,0.6479435,1.9928710184553053e-06,1.0653368211386479e-05
B3GNT9,4.752464,0.7160153,2.009525988373806e-06,1.073661028074005e-05
SAP30,4.7485785,0.5338149,2.048512193607083e-06,1.0933120275088744e-05
CAPRIN2,4.745631,0.7338219,2.0785687905869387e-06,1.1089554252740256e-05
NCKAP5L,4.7431445,0.7128538,2.1042622489607096e-06,1.121657035646267e-05
GLIS2,4.739816,0.8565649,2.139120993738405e-06,1.139625237534922e-05
KIF14,4.7357492,1.1081113,2.182470467258655e-06,1.161679097798095e-05
RP11-382A20.3,4.734482,0.5156319,2.1961564575653845e-06,1.1683363741776987e-05
FAM24B,4.7282343,1.0403533,2.2648054578840844e-06,1.2029199835524736e-05
LATS2,4.712443,0.78658324,2.4476484229987562e-06,1.2965603164265458e-05
ZDHHC1,4.7071824,0.5970267,2.5116432604705713e-06,1.3292753482301797e-05
CPVL,4.706753,1.5623642,2.516937648590775e-06,1.3318370043389187e-05
RP5-1198O20.4,4.6996264,0.9661507,2.6063790141110126e-06,1.3779421626344726e-05
SSH1,4.6956797,0.59204084,2.6572162145471887e-06,1.404069836629315e-05
LCTL,4.691125,4.129057,2.7170728714583975e-06,1.4346781688345327e-05
DYRK2,4.6909943,0.5954211,2.718804843961454e-06,1.4353377916460566e-05
KIRREL,4.680011,5.569139,2.868599562433908e-06,1.5117346825566712e-05
CCBE1,4.6790805,6.33611,2.8816462818179676e-06,1.5183411110631513e-05
BDNF,4.678301,3.8202398,2.89262210707203e-06,1.5238542365268012e-05
ARHGEF28,4.676248,0.5796256,2.9217112693264453e-06,1.538088547643116e-05
BRPF1,4.6744843,0.64332145,2.9469309505911383e-06,1.5508158929898462e-05
LRIG3,4.667437,1.5218661,3.0498002647177627e-06,1.6018320309283385e-05
IRF9,4.6621027,0.52119654,3.1299521846349358e-06,1.6421893119066622e-05
BEND7,4.6612387,0.9085827,3.1431218427491827e-06,1.6488080760490728e-05
LINC00511,4.6588154,1.4387865,3.1803434373527805e-06,1.6677451750054712e-05
MASTL,4.657192,0.7171317,3.2055116746394957e-06,1.679758170991472e-05
ENGASE,4.6566606,0.56812406,3.2137972144521164e-06,1.6838032172212296e-05
CLIP2,4.6561365,2.0841503,3.2219833477790353e-06,1.687794765319134e-05
SLC12A4,4.6480823,1.0106064,3.3503544470160675e-06,1.7531870604211324e-05
NID1,4.647185,4.821603,3.3649540306444005e-06,1.760207216628254e-05
ANKRD18A,4.6437445,3.5479045,3.421507497874114e-06,1.788531688366579e-05
NOV,4.642354,3.0604022,3.444621835937101e-06,1.800003663988086e-05
RNF207,4.6389055,0.5075741,3.502588122193337e-06,1.829628472192103e-05
MFSD4,4.6386294,2.8330517,3.5072690838730322e-06,1.831611315781468e-05
ABCD1,4.6381235,0.5750953,3.515866430438244e-06,1.835597130398952e-05
AC002456.2,4.630496,1.5668914,3.647907234578734e-06,1.9015292041677682e-05
EML1,4.6277356,1.249289,3.696858318044145e-06,1.925695311324572e-05
CYTH3,4.619525,0.79145515,3.846191911076078e-06,2.0006792178450842e-05
CPNE8,4.6172423,2.96698,3.888726227788867e-06,2.0213898064833285e-05
FLJ20021,4.6144843,0.52229637,3.940721526848036e-06,2.0480593105711002e-05
DIAPH2,4.6107984,0.9331263,4.011250372750684e-06,2.082893945738667e-05
GNAI1,4.6057734,0.54363286,4.109359761288264e-06,2.1323489316297373e-05
HRCT1,4.5955615,3.2656915,4.3158537389458005e-06,2.236766240545154e-05
ADAT2,4.591666,0.79144603,4.397216500095236e-06,2.276949463555062e-05
SPIN4,4.5866127,0.7911112,4.504955591386476e-06,2.3311145944777948e-05
ZNF804A,4.5858583,5.908201,4.521247240658348e-06,2.338323955583487e-05
PDE8B,4.5840974,0.7478102,4.559518055947404e-06,2.357296998043543e-05
SKA3,4.5823336,0.8016947,4.598155318308793e-06,2.3764462381240282e-05
MID1,4.5787344,0.73110104,4.677972995274312e-06,2.4168578812943724e-05
TNIP3,4.5773873,3.3620825,4.708187906561465e-06,2.4316232590896656e-05
CLIC2,4.565752,2.5139754,4.977067611515768e-06,2.562922606394152e-05
RP11-500C11.3,4.565006,1.2307558,4.9948084140314896e-06,2.5711675653462305e-05
KDELC1,4.56452,2.0584288,5.006384592622551e-06,2.5762345637321964e-05
LPXN,4.541671,0.63378114,5.581013380278837e-06,2.8605459547635e-05
DPY19L1,4.5414076,1.2517142,5.587988817063531e-06,2.863627568041192e-05
LCA5,4.5398817,0.63731796,5.628583925325544e-06,2.8829403247494296e-05
ADGRA3,4.5379515,0.9874945,5.6803271659537945e-06,2.9079402139343005e-05
VWDE,4.5351577,4.1896043,5.756042322029771e-06,2.945686856470072e-05
HSPA12A,4.531871,1.2494718,5.8463642266389916e-06,2.9888230321639808e-05
HMMR,4.5295525,0.6296007,5.910881221212784e-06,3.0197290610020568e-05
SH2B3,4.5249233,2.0217235,6.041746230069009e-06,3.083935461950933e-05
CLIC6,4.523755,0.71775633,6.075205122632243e-06,3.099417877680585e-05
CTA-384D8.35,4.5227146,0.7898331,6.105152523240792e-06,3.114161948422002e-05
BICC1,4.5221243,6.462107,6.122212486453274e-06,3.121792897611305e-05
GFPT2,4.516608,2.8944023,6.283805635272215e-06,3.203092627353828e-05
SMC1B,4.5155883,2.678628,6.314126806515384e-06,3.217445284286579e-05
INCENP,4.514026,0.6685773,6.360829955589597e-06,3.239577887453674e-05
MAMDC2,4.507148,4.7728014,6.57048493890159e-06,3.3412045269088585e-05
SEMA3A,4.506716,6.484242,6.58386996304134e-06,3.347438536441658e-05
JAG2,4.4922276,0.7510974,7.048198148382161e-06,3.573130017832e-05
CLIP3,4.4850707,2.1911266,7.288978413237084e-06,3.688277657603442e-05
PLCB2,4.4816813,2.6289942,7.405730935227524e-06,3.7460802636461374e-05
C1orf54,4.478629,1.0507519,7.512389352045318e-06,3.798093395755202e-05
CDC45,4.466861,0.70827687,7.937573124241947e-06,4.000133249204844e-05
RP11-392P7.6,4.465414,0.54223835,7.991404631711272e-06,4.025896880966981e-05
PAPPA,4.4645348,4.7916226,8.024292343053057e-06,4.041780183567619e-05
MIR193BHG,4.4528403,0.9236174,8.474170559037943e-06,4.260441549406073e-05
SERPINB8,4.450236,1.174695,8.577605354369321e-06,4.309529232873657e-05
ZCCHC3,4.445701,0.6214566,8.760562375331302e-06,4.39699191603183e-05
VAX2,4.444014,1.3648646,8.829576899096454e-06,4.427893572960615e-05
RBMS2,4.443506,0.81244034,8.850487560470199e-06,4.4371469611582605e-05
ZFHX4,4.4408703,2.261295,8.959583583670744e-06,4.489303988764446e-05
CTD-3131K8.2,4.440735,0.78184867,8.965226402826867e-06,4.491374501015185e-05
SPRY4,4.435666,1.0100446,9.178810398032508e-06,4.59295808759173e-05
TRIM16L,4.421983,0.60476464,9.779915399561757e-06,4.887163438238147e-05
ARHGAP24,4.416919,1.5454688,1.0011757746643868e-05,4.997139383598491e-05
RBMS3,4.4166994,3.619258,1.0021940543296467e-05,5.0005430134894086e-05
AKAP12,4.415038,2.4655359,1.0099224090724981e-05,5.036568767016536e-05
TSHZ1,4.4135404,0.52866983,1.0169385788413265e-05,5.0690083427810834e-05
AC006262.5,4.4115515,4.181747,1.0263255182841154e-05,5.113226647979491e-05
RNF144A,4.4084816,1.4569924,1.0409787979161948e-05,5.18275663068356e-05
COL4A1,4.402697,3.1505735,1.069134042835323e-05,5.3131476676621525e-05
ARNTL,4.401603,0.51226157,1.0745401621495883e-05,5.338229346899534e-05
MIR3681HG,4.3974724,4.8044863,1.0951883233055536e-05,5.4353587743021244e-05
ATP6V0A4,4.3922935,1.2050791,1.1216106883639969e-05,5.561849665965096e-05
SPNS2,4.392171,0.5691382,1.1222440071825443e-05,5.564062208697447e-05
TMEM231,4.3903227,0.6909391,1.1318247682724154e-05,5.608757639173954e-05
GLB1L2,4.3878407,0.5207496,1.1448147864023247e-05,5.670294526753343e-05
ZNF469,4.3663335,2.527425,1.2634941736788503e-05,6.239407451584995e-05
MMP3,4.364713,4.670106,1.2728971254784904e-05,6.284797447999328e-05
LAPTM5,4.3645597,1.7346799,1.2737904449813599e-05,6.288163921738464e-05
MRGPRF,4.351002,8.462893,1.3551678047479638e-05,6.676587297194898e-05
GLIS3,4.350069,3.16698,1.3609465587641636e-05,6.703946990015719e-05
TGFA,4.349315,1.6231014,1.3656342269812411e-05,6.724809948796496e-05
S100A3,4.349218,3.0407681,1.3662391807592695e-05,6.726674873574326e-05
TP63,4.3432927,2.7859876,1.4036286238332657e-05,6.903902377573943e-05
SH2D2A,4.3418612,1.6575831,1.4128067255386111e-05,6.946747539348359e-05
IL17RD,4.3382626,1.0045663,1.4361366451741119e-05,7.054460741939842e-05
MMP19,4.336069,4.880401,1.450532987153954e-05,7.124000215898334e-05
FANCD2,4.3356805,0.5207766,1.4530976957615909e-05,7.135417636346719e-05
B3GNT7,4.333247,3.717755,1.469259496734352e-05,7.210016936194503e-05
ITM2A,4.3318543,1.8498094,1.4785887914105718e-05,7.25340381702863e-05
WDR86,4.3262076,2.7719798,1.5169840655170745e-05,7.440529069617151e-05
AC004951.6,4.3234496,0.5235745,1.5360822654980807e-05,7.529234091667397e-05
BFSP1,4.322624,0.9181655,1.5418437728801394e-05,7.556228926824656e-05
PTGER4,4.3090844,0.9236199,1.639319377706366e-05,8.020714671275856e-05
IL7,4.3089743,2.6844614,1.6401341907962298e-05,8.022061176993635e-05
PTGER2,4.307952,2.552964,1.6477323665635616e-05,8.056573993592233e-05
C10orf88,4.307037,0.69984514,1.654561173070372e-05,8.087303527683933e-05
EDNRA,4.296255,3.096778,1.7370771828740163e-05,8.478088620878714e-05
MED26,4.2900257,0.64360285,1.7865238116736113e-05,8.712270377643346e-05
SLCO3A1,4.285926,2.7425923,1.8197975955394437e-05,8.867263505108863e-05
BOC,4.2850466,0.5918183,1.8270101023705077e-05,8.900948938846847e-05
TEX10,4.283592,0.51685244,1.838999901889825e-05,8.954959725334124e-05
TGFBR3,4.280798,0.8702646,1.862241870503351e-05,9.06219926934143e-05
RP11-166O4.6,4.27815,0.96015704,1.8845298635650493e-05,9.164659213833761e-05
GALNT14,4.274073,1.4806471,1.919341301961796e-05,9.327848141750586e-05
CTD-2547G23.4,4.272905,1.1913298,1.929427827388607e-05,9.373803528062982e-05
MAN1B1-AS1,4.2681456,0.7046264,1.9710486358162575e-05,9.566605070583671e-05
RP1-313I6.12,4.2568755,0.6687707,2.0730377927716923e-05,0.00010043609694065623
AC093673.5,4.254079,0.7974134,2.099111521318797e-05,0.00010166620437102427
CRISPLD1,4.2475915,1.5192574,2.1608082592686414e-05,0.00010458621516007571
IQCJ-SCHIP1,4.2446547,2.427656,2.189303657359878e-05,0.00010594818626998901
VPS9D1-AS1,4.2410607,1.3614144,2.2246594618319562e-05,0.00010757163730468296
ADCY3,4.235294,0.97470474,2.282527672209923e-05,0.00011024430681906699
ADAMTS9,4.2326536,2.8820927,2.3095005000633122e-05,0.00011149273967914021
AGPAT4,4.2271323,1.7396926,2.3668840359472616e-05,0.00011413325176908843
NEK2,4.226969,0.65063953,2.3686048106804818e-05,0.00011418178708612107
HLA-DOB,4.2269635,3.6328366,2.368658604066844e-05,0.00011418178708612107
C17orf51,4.2269254,2.0994,2.369062091519333e-05,0.00011418272518583941
PTGFR,4.2253685,7.677281,2.3854990208486813e-05,0.0001149190576586096
VEGFC,4.2213507,3.0011678,2.4284303658874507e-05,0.00011696828133635441
RGS16,4.2171583,0.79548806,2.474001739863991e-05,0.0001190283070086991
FRZB,4.214697,2.5577416,2.501138916735603e-05,0.0001202755351953739
RAP1GAP2,4.21437,0.772911,2.504767182876573e-05,0.00012041106329582725
HOXA5,4.207583,0.8278305,2.5811639744348988e-05,0.0001239233787370787
GTDC1,4.2039843,0.524962,2.622572894261369e-05,0.0001258098739352586
BTN2A2,4.2036495,0.84340566,2.6264575320295142e-05,0.00012595558354811862
DDX31,4.2020645,0.5581082,2.6449171959641476e-05,0.00012679994032183489
RPPH1,4.200789,0.99171716,2.659863794029508e-05,0.0001274753871500312
CNTNAP3B,4.195953,4.5537853,2.7172679486348877e-05,0.00013014260295870025
ATP6V1E2,4.1947055,0.5543854,2.732264092982466e-05,0.00013083976208189347
TOX2,4.193274,3.7098,2.749569745819333e-05,0.00013162607833271009
AGTPBP1,4.189442,0.61808133,2.7964076020587393e-05,0.00013378211944008446
DDIAS,4.189233,0.99182856,2.798991539797829e-05,0.00013386265956700797
DAB2IP,4.1798315,0.9243927,2.917253335251429e-05,0.0001393168863106822
TCN2,4.1733747,1.5541042,3.001208636114088e-05,0.00014314234260118732
SLC35G1,4.1689425,1.6002762,3.0601644410477623e-05,0.00014586064335632114
GUCY1B3,4.161849,1.4714146,3.15680994297579e-05,0.00015032259774903773
CARD6,4.15755,2.24781,3.216793588388413e-05,0.0001531298811456175
DEPDC1B,4.1529894,1.0632285,3.2815974122307086e-05,0.00015612524472746566
PRDM1,4.152974,1.9631982,3.281817440374871e-05,0.00015612524472746566
FAM81A,4.14925,0.92814887,3.335664533131435e-05,0.00015861076853285934
GDPD5,4.1434937,0.9196412,3.4205469500294445e-05,0.00016256892977177984
THNSL1,4.132502,0.96041894,3.588352880124104e-05,0.00017021776672739307
CEP76,4.1320624,0.52658224,3.595225089311403e-05,0.00017051655380522561
RCBTB2,4.1293507,1.793438,3.6378941332509116e-05,0.00017234784299545786
TCP11L1,4.1278577,0.5977267,3.661584922447446e-05,0.00017344257527342668
FBXL19,4.122761,0.70287615,3.7435830828315295e-05,0.0001771855393216012
PLEKHG4,4.113234,1.1357185,3.901542384377765e-05,0.00018439764697934205
ID4,4.1127973,0.6554389,3.908939460604748e-05,0.00018471789094431178
NCS1,4.1007705,0.85991126,4.117767257337344e-05,0.000194184891137845
ERAP1,4.096512,0.5039186,4.1942169192047734e-05,0.00019772736904822503
FAM26F,4.0863156,1.1758442,4.3827739144129216e-05,0.0002061588622009799
JAM3,4.084552,5.5559964,4.416194728606023e-05,0.00020756673706235043
RP11-626H12.2,4.0841684,4.981476,4.423492040680796e-05,0.00020781116897702974
NR4A3,4.0795903,0.6053626,4.511510171108453e-05,0.00021181230367530024
NR6A1,4.076674,0.80842936,4.568447691490419e-05,0.00021435009501512484
DOK4,4.0753474,0.9007604,4.594571406118443e-05,0.00021554179807213578
TRABD2A,4.0656033,3.513353,4.7908344617582134e-05,0.00022425359107597129
EXOG,4.0632772,0.7009559,4.8388478668746626e-05,0.0002264653921388074
HABP4,4.050218,1.0823662,5.11699150711434e-05,0.0002388813133632135
TNFSF13B,4.05018,2.4563208,5.117830011379406e-05,0.00023888295090791818
CDKN1C,4.0498886,0.67131776,5.1242069008310244e-05,0.0002391430604024625
CTD-3051D23.4,4.0449805,2.2095773,5.232745169969724e-05,0.00024409352390760872
FYB,4.0445232,1.8275189,5.242974377483004e-05,0.0002444939729700473
MEG3,4.041681,3.210962,5.306946934545809e-05,0.00024732202696685037
PLD1,4.0371537,0.7794844,5.410360577290571e-05,0.0002518256904267072
RP11-596C23.2,4.0237546,0.65241927,5.727760286292108e-05,0.0002659330052971943
CTA-243E7.1,4.018297,2.2064135,5.862021320395225e-05,0.0002717422511994251
LINC00346,4.01171,1.4418963,6.0280484319763465e-05,0.0002791775140622316
TRPV4,4.0052075,1.074243,6.196309811549173e-05,0.00028683618188820106
MOB3C,3.9988809,0.9668122,6.364267464181596e-05,0.0002941989498017901
KLF12,3.9940498,0.761374,6.495418370265694e-05,0.00030007500684137644
ZCCHC14,3.993081,0.7615547,6.522024029923109e-05,0.00030121053196909567
GJC1,3.990824,4.039993,6.584410942271525e-05,0.0003040445574569953
PVRL3,3.9840145,2.546694,6.776071586990814e-05,0.00031270050674530166
QRFPR,3.9753876,23.742313,7.026470695936226e-05,0.00032395418390800406
TFEB,3.9737952,1.0430766,7.0736393479987e-05,0.0003259772454030461
OLFML3,3.972696,3.164092,7.10637011371161e-05,0.00032733338898681223
RP11-431K24.1,3.9674764,2.2628896,7.263768366143981e-05,0.000334117612671038
MSX1,3.9671903,3.0034876,7.272496067497161e-05,0.00033441559785786127
SBF2-AS1,3.967047,0.6101755,7.276863636806934e-05,0.0003345646923042842
RP11-285F7.2,3.965199,0.9743894,7.333475324044437e-05,0.00033701116199352896
PPARG,3.965048,1.0379523,7.338113425012081e-05,0.00033717219358041136
CPEB1,3.963085,2.3744476,7.398741013790501e-05,0.0003398003808511476
RASSF8,3.959941,2.1875246,7.496827803645161e-05,0.00034414571728544325
IFFO2,3.958819,1.9028608,7.532132829995202e-05,0.0003457130371013389
KCNAB2,3.9567714,1.582362,7.596955942871076e-05,0.00034863449768387974
ELAC1,3.9565287,0.6551368,7.604678976336289e-05,0.0003488812220388935
SERPINF1,3.947081,2.4139779,7.910974324184478e-05,0.0003620951348229327
STIL,3.9456933,0.820122,7.956944578470992e-05,0.0003640871547425023
ACAP1,3.9268315,0.8557509,8.607220920102524e-05,0.00039299523897022164
ARHGAP26,3.9230485,0.7876762,8.743553689347674e-05,0.00039885253428256274
CACNA1C,3.9213743,2.7391522,8.804539168673933e-05,0.0004014497210583991
YJEFN3,3.9168575,1.2941835,8.971070892475872e-05,0.0004086668467074998
APOBEC3G,3.9138594,1.396316,9.083259267328855e-05,0.00041365070883058483
RGS4,3.9136164,6.4004126,9.092403057049585e-05,0.0004140037061183083
TWIST1,3.9127858,4.5683355,9.123750236417872e-05,0.0004149861798675426
SLC14A1,3.9047492,1.3898277,9.432313837862046e-05,0.0004282348256850698
MFAP5,3.8992076,4.455255,9.650801769685843e-05,0.00043775330132428555
GSPT2,3.8957825,0.7496563,9.788225389489897e-05,0.0004437159711933269
RGS1,3.894632,1.2333183,9.834788033991422e-05,0.00044569082855459066
SPATA5,3.8945248,0.5740606,9.839144534032735e-05,0.00044575237609385235
PIF1,3.8924186,1.5134392,9.924984304439498e-05,0.0004495727579584089
SLC8A1,3.8885076,2.691762,0.00010086249550053158,0.00045659935729557027
RTTN,3.8842645,0.81685257,0.00010264013242519114,0.00046443449359278774
INO80B,3.8841162,0.96990407,0.00010270277409524927,0.0004646472279631842
CYYR1,3.8838758,2.0145626,0.00010280437343631476,0.000465036122833097
TTC22,3.882989,0.8655004,0.00010318024835788348,0.0004665944219657718
APOL1,3.8738995,0.5083965,0.00010710763811858224,0.00048361904391492873
ST6GALNAC5,3.872698,1.2648317,0.00010763715608328117,0.0004859361618317946
RASSF10,3.8653057,0.89179784,0.00011095013374630387,0.0005001334637172306
LGR6,3.8627062,4.339706,0.00011213786518071212,0.0005052576368265061
PRICKLE1,3.8564847,0.79917747,0.00011502936492058442,0.0005179718472184971
C10orf90,3.849951,5.042042,0.00011814140781371557,0.0005313414730789903
WNT5B,3.8467202,3.5951216,0.00011970956122992868,0.0005381500429466993
KIF18A,3.8401508,0.634511,0.00012295869128724077,0.0005518386064971366
MCM10,3.8395503,0.61439544,0.0001232599033315921,0.0005530234956629286
